Server_ID,Timestamp,Server_Type,Operating_System,CPU_Usage,Memory_Usage,Disk_Usage,Disk_IO,Network_In_Mbps,Network_Out_Mbps,Network_Latency_ms,Response_Time_ms,Active_Connections,Request_Count,Error_Count,Process_Count,Uptime_Hours,Temperature_C,Day_of_Week,Hour,Performance_Issue
SRV-003,20-03-2026 06:30,API,Linux,71.75,79.89,45.05,47.31,1357.73,1044.67,23.67,350.2,770,7098,11,231,580.92,57.5,Friday,6,0
SRV-096,20-03-2026 08:30,Application,Linux,58.98,41.46,66.13,58.84,1264.95,1057.84,22.21,302.16,904,6987,12,233,622.1,50.47,Friday,8,0
SRV-054,20-03-2026 10:00,Application,Linux,77.56,83.28,59.57,77.85,1960.78,1462.6,29.16,351.02,1010,9904,19,294,664.04,55.46,Friday,10,0
SRV-047,20-03-2026 10:30,Database,Linux,90.31,74.77,78.91,84.44,2246.7,1730.74,22.71,360.24,853,11079,11,304,941.62,61.73,Friday,10,0
SRV-061,20-03-2026 10:30,Application,Linux,65.24,55.19,73.25,86.96,1874.95,1570.87,31.42,317.94,902,10023,8,222,208.39,53.1,Friday,10,0
SRV-025,20-03-2026 13:00,File,Linux,49.84,70.84,77.64,68.06,1524.68,1180.02,12.2,229.19,667,8144,14,261,665.58,56.375,Friday,13,0
SRV-072,20-03-2026 13:00,Database,Linux,65.43,83.94,79.98,76.7,2195.2,1615.22,29.65,389.06,930,11034,12,266,1331.17,51.55,Friday,13,0
SRV-060,20-03-2026 13:00,Web,Windows Server,64.41,56.39,69.8,92.05,1969.65,1526.6,30.92,345.09,875,10241,14,254,1015.15,56.375,Friday,13,0
SRV-060,20-03-2026 14:30,Web,Windows Server,58.78,75.66,38.05,87.51,2081.4,1572.26,25.24,369.73,987,10335,9,218,980.75,55.12,Friday,14,0
SRV-036,20-03-2026 14:30,Web,Linux,76.73,74.61,37.52,61.38,2042.79,1563.75,27.32,338.55,1041,10330,7,313,722.95,57.15,Friday,14,0
SRV-058,20-03-2026 15:00,Application,Windows Server,78.16,64.01,55.73,68.73,1889.63,1383.44,21.43,290.22,733,10048,10,270,503.92,59.07,Friday,15,0
SRV-030,20-03-2026 15:30,Application,Linux,77.71,62.95,56.6,69.85,1980.84,1443.28,30.24,278.14,833,10104,8,291,1656.5,56.92,Friday,15,0
SRV-004,20-03-2026 15:30,Application,Windows Server,93.91,68.52,56.17,83.03,1932.4,1471.73,27.75,366.03,965,9964,14,329,580.1,67.14,Friday,15,0
SRV-030,20-03-2026 16:30,Application,Linux,59.27,63.91,49.28,69.35,1991.63,1495.8,15.75,306.0,1128,9938,7,194,387.72,58.18,Friday,16,0
SRV-092,20-03-2026 17:00,Application,Linux,68.78,76.73,49.25,77.43,2075.79,1535.75,17.46,336.41,827,9969,13,284,678.51,48.04,Friday,17,0
SRV-059,20-03-2026 17:30,Web,Windows Server,83.88,81.69,51.53,92.57,1803.14,1560.08,39.76,337.06,1102,10310,14,346,1334.63,62.49,Friday,17,0
SRV-091,20-03-2026 18:00,Web,Windows Server,96.87,58.99,53.94,77.03,2177.08,1538.23,30.67,306.46,779,10449,19,259,1031.95,64.2,Friday,18,0
SRV-007,20-03-2026 19:00,File,Linux,83.72,63.13,36.27,34.35,1145.02,862.47,22.83,363.04,529,5830,11,309,493.26,58.74,Friday,19,0
SRV-076,20-03-2026 19:30,Web,Linux,53.4,55.35,62.49,71.29,1393.08,1052.7,24.02,347.62,712,7101,16,232,742.07,56.39,Friday,19,0
SRV-026,20-03-2026 20:00,Web,Linux,67.07,63.59,83.07,75.05,1388.48,1049.18,26.48,267.15,572,7046,13,233,585.89,53.16,Friday,20,0
SRV-044,20-03-2026 21:00,Database,Linux,64.32,64.3,60.49,69.27,1410.08,1037.01,17.08,305.89,823,7517,9,206,346.95,59.39,Friday,21,0
SRV-060,20-03-2026 23:00,Web,Windows Server,53.0,62.56,61.18,66.53,1269.32,1066.93,23.19,280.56,576,6996,7,247,644.37,47.11,Friday,23,0
SRV-058,20-03-2026 23:30,Application,Windows Server,53.12,62.25,68.97,68.04,1331.41,974.86,23.69,285.39,502,6794,8,232,825.63,53.36,Friday,23,0
SRV-039,20-03-2026 23:30,Web,Windows Server,88.4,65.82,49.88,66.62,1386.86,1006.22,21.83,309.51,597,7057,9,287,765.07,61.71,Friday,23,0
SRV-036,21-03-2026 01:00,Web,Linux,47.24,50.44,59.8,54.9,1103.97,816.09,24.51,272.08,658,5956,6,295,899.66,52.91,Saturday,1,0
SRV-077,21-03-2026 01:00,Web,Linux,56.16,40.83,77.32,45.52,1109.83,853.25,19.26,220.13,621,5694,9,190,445.5,48.01,Saturday,1,0
SRV-095,21-03-2026 01:30,Database,Linux,42.72,43.08,80.24,38.1,1202.77,871.75,14.14,221.64,410,6078,5,183,723.8,43.23,Saturday,1,0
SRV-087,21-03-2026 02:00,Application,Linux,47.06,66.54,57.04,48.85,1175.92,750.51,4.44,254.4,446,5618,8,215,339.58,45.02,Saturday,2,0
SRV-020,21-03-2026 03:30,Application,Linux,54.8,61.3,66.83,27.01,995.62,769.71,17.23,240.38,401,5667,4,217,722.44,52.57,Saturday,3,0
SRV-022,21-03-2026 04:00,Database,Linux,41.76,46.4,44.16,79.89,1264.43,858.44,17.87,241.03,454,6028,6,200,568.33,47.97,Saturday,4,0
SRV-052,21-03-2026 04:00,Web,Windows Server,49.29,65.99,43.42,55.26,1098.75,873.97,25.08,227.8,623,5705,13,225,1118.79,54.51,Saturday,4,0
SRV-047,21-03-2026 04:30,Database,Linux,53.09,49.68,49.0,45.1,1220.39,840.09,18.69,283.09,560,6069,10,257,587.12,44.74,Saturday,4,0
SRV-005,21-03-2026 06:00,Web,Windows Server,90.13,58.88,46.37,54.78,1208.08,844.73,22.62,281.19,614,5715,14,250,825.7,59.42,Saturday,6,0
SRV-026,21-03-2026 06:30,Web,Linux,60.21,71.79,48.56,47.79,1158.87,842.8,27.51,201.27,593,5756,9,247,1284.16,53.16,Saturday,6,0
SRV-081,21-03-2026 07:30,Application,Windows Server,80.71,47.24,53.39,66.07,1005.65,774.85,16.96,277.06,652,5694,12,337,671.84,54.58,Saturday,7,0
SRV-017,21-03-2026 08:00,Application,Windows Server,49.92,40.39,59.68,48.46,1146.1,846.22,23.58,231.65,578,5646,7,178,563.46,53.33,Saturday,8,0
SRV-057,21-03-2026 08:00,Database,Linux,50.91,60.86,66.36,58.38,1223.57,902.67,24.87,223.5,454,6240,9,216,621.12,54.67,Saturday,8,0
SRV-094,21-03-2026 09:30,Database,Windows Server,75.45,70.9,51.55,80.19,1812.57,1305.3,25.83,315.46,863,8701,11,261,947.52,61.23,Saturday,9,0
SRV-070,21-03-2026 10:00,Database,Windows Server,66.59,89.34,53.71,86.85,1665.07,1226.56,19.95,298.11,764,8710,10,319,532.8,62.52,Saturday,10,0
SRV-048,21-03-2026 10:00,Web,Linux,50.4,65.62,46.6,40.9,1610.9,1111.61,22.66,290.83,819,8297,8,192,576.89,50.41,Saturday,10,0
SRV-018,21-03-2026 11:00,Web,Windows Server,70.22,63.82,34.15,77.18,1659.17,1114.12,25.17,285.91,838,8148,15,268,501.68,55.8,Saturday,11,0
SRV-027,21-03-2026 11:00,Database,Linux,75.78,71.42,50.36,73.41,1749.83,1321.05,30.04,330.01,823,8634,14,327,612.89,55.36,Saturday,11,0
SRV-051,21-03-2026 11:00,Web,Windows Server,83.11,87.76,78.66,63.97,1723.31,1186.92,23.14,380.08,688,8167,17,307,1185.93,57.54,Saturday,11,0
SRV-038,21-03-2026 11:30,Database,Linux,62.09,59.97,60.13,47.76,1719.01,1292.94,24.71,323.68,680,8528,13,252,1281.49,51.59,Saturday,11,0
SRV-026,21-03-2026 11:30,Web,Linux,82.2,61.27,73.43,67.16,1497.83,1239.46,26.26,302.48,670,8118,6,259,768.7,57.7,Saturday,11,0
SRV-030,21-03-2026 12:00,Application,Linux,78.37,80.09,41.62,69.54,1534.7,1175.08,18.41,322.02,824,7850,14,184,899.57,62.74,Saturday,12,0
SRV-017,21-03-2026 12:00,Application,Windows Server,68.76,76.75,50.5,51.32,1573.64,1208.37,21.16,350.23,781,8000,16,274,340.88,55.79,Saturday,12,0
SRV-032,21-03-2026 12:30,API,Windows Server,69.6,87.88,61.16,75.55,1536.1,1281.0,28.61,397.82,846,8263,17,266,423.44,56.34,Saturday,12,0
SRV-057,21-03-2026 13:00,Database,Linux,55.23,85.37,48.34,57.92,1662.71,1214.85,19.89,331.34,961,8719,13,244,685.49,51.09,Saturday,13,0
SRV-006,21-03-2026 13:30,API,Windows Server,67.79,78.21,52.87,74.31,1550.13,1255.76,22.5,260.69,747,8357,10,236,1800.26,57.1,Saturday,13,0
SRV-078,21-03-2026 14:00,Application,Windows Server,73.63,47.16,47.26,82.3,1576.5,1139.94,23.26,308.71,542,7918,10,306,1062.05,61.02,Saturday,14,0
SRV-093,21-03-2026 14:30,Database,Linux,77.85,80.32,60.76,55.84,1665.19,1217.02,22.2,380.13,923,8531,14,309,457.8,58.48,Saturday,14,0
SRV-086,21-03-2026 14:30,Web,Windows Server,75.91,61.16,72.1,55.14,1703.59,1168.41,20.98,336.82,753,8190,13,239,924.98,60.43,Saturday,14,0
SRV-024,21-03-2026 16:00,API,Linux,72.89,77.42,52.92,45.15,1587.5,1246.66,23.55,371.7,935,8363,17,349,759.82,55.74,Saturday,16,0
SRV-013,21-03-2026 16:30,Application,Linux,61.72,53.78,57.13,53.94,1521.29,1118.96,25.52,244.79,814,7722,10,271,721.8,45.63,Saturday,16,0
SRV-024,21-03-2026 17:30,API,Linux,69.71,71.33,77.29,90.92,1532.27,1246.85,22.95,319.77,656,8324,8,298,554.09,64.1,Saturday,17,0
SRV-094,21-03-2026 19:00,Database,Windows Server,86.89,54.83,63.19,63.54,1191.67,1012.77,32.63,330.3,511,6074,10,297,573.66,59.26,Saturday,19,0
SRV-037,21-03-2026 19:30,Web,Windows Server,48.26,56.35,57.98,48.28,1059.86,828.44,22.24,299.35,583,5764,10,277,268.73,44.56,Saturday,19,0
SRV-021,21-03-2026 19:30,File,Linux,71.63,33.43,48.93,52.4,896.92,778.89,20.05,204.05,326,5012,5,310,345.69,52.33,Saturday,19,0
SRV-007,21-03-2026 19:30,File,Linux,52.77,50.46,58.37,42.88,1061.71,757.29,15.28,263.28,330,4976,3,248,357.51,48.3,Saturday,19,0
SRV-014,21-03-2026 20:30,File,Linux,58.99,50.64,23.97,36.31,964.01,720.87,20.9,295.74,501,4958,8,223,586.68,50.63,Saturday,20,0
SRV-090,21-03-2026 23:00,Application,Linux,53.92,51.37,70.39,46.43,1033.88,882.22,17.29,201.91,702,5669,7,275,905.62,47.5,Saturday,23,0
SRV-025,21-03-2026 23:30,File,Linux,51.49,53.35,47.76,31.37,988.82,685.6,23.68,229.46,585,4996,4,215,764.92,54.06,Saturday,23,0
SRV-036,22-03-2026 00:30,Web,Linux,61.53,40.12,43.09,55.5,1079.02,871.33,22.04,258.34,554,5938,9,172,1118.79,54.55,Sunday,0,0
SRV-099,22-03-2026 00:30,Web,Linux,68.36,63.48,37.61,30.43,1153.94,846.83,20.99,247.21,543,5844,12,286,418.05,49.37,Sunday,0,0
SRV-083,22-03-2026 01:30,File,Linux,50.7,60.29,41.79,35.22,950.6,773.49,16.67,205.73,345,4978,9,347,741.31,47.93,Sunday,1,0
SRV-037,22-03-2026 02:00,Web,Windows Server,82.57,46.26,61.87,53.2,1085.46,876.74,19.87,304.11,570,5708,9,298,683.65,59.93,Sunday,2,0
SRV-082,22-03-2026 04:30,Database,Windows Server,69.52,55.75,60.52,34.38,1213.62,862.42,24.25,277.38,419,6198,9,265,565.01,50.96,Sunday,4,0
SRV-027,22-03-2026 05:00,Database,Linux,49.64,71.73,44.73,47.61,1231.54,968.62,22.62,249.73,528,6260,16,211,445.42,48.97,Sunday,5,0
SRV-041,22-03-2026 05:30,Database,Linux,49.34,55.33,59.8,61.23,1182.99,868.34,20.41,239.39,412,6211,6,269,738.43,51.17,Sunday,5,0
SRV-074,22-03-2026 06:30,Web,Windows Server,58.35,62.32,44.92,46.03,1053.07,902.88,28.85,267.6,532,5776,13,194,1291.1,57.09,Sunday,6,0
SRV-004,22-03-2026 07:30,Application,Windows Server,59.64,63.94,63.71,39.53,1081.31,851.36,23.65,289.82,810,5728,8,285,692.66,49.73,Sunday,7,0
SRV-029,22-03-2026 07:30,Web,Linux,70.25,37.15,42.99,56.33,1063.26,867.63,23.98,273.31,589,5744,12,274,508.88,56.61,Sunday,7,0
SRV-051,22-03-2026 09:00,Web,Windows Server,89.89,73.53,59.66,44.5,1660.97,1172.09,31.86,300.41,765,8149,19,298,418.52,54.12,Sunday,9,0
SRV-094,22-03-2026 10:00,Database,Windows Server,64.04,77.75,51.44,43.46,1660.34,1278.51,16.74,263.6,800,8758,7,303,804.9,52.94,Sunday,10,0
SRV-047,22-03-2026 10:30,Database,Linux,79.06,65.29,65.62,53.05,1695.97,1265.0,35.81,358.39,910,8735,18,324,1018.43,52.48,Sunday,10,0
SRV-057,22-03-2026 12:00,Database,Linux,77.44,70.25,40.2,77.56,1669.88,1211.63,27.86,359.53,776,8750,14,329,831.66,55.99,Sunday,12,0
SRV-081,22-03-2026 12:30,Application,Windows Server,90.2,51.3,63.95,53.2,1551.82,1102.67,26.97,294.87,737,7798,10,321,664.0,54.5,Sunday,12,0
SRV-029,22-03-2026 14:00,Web,Linux,74.23,53.3,55.8,48.4,1554.51,1210.98,19.12,298.4,568,8291,8,297,425.01,52.0,Sunday,14,0
SRV-070,22-03-2026 15:00,Database,Windows Server,90.28,68.71,72.11,80.81,1788.73,1267.36,27.42,279.1,724,8712,11,314,956.98,63.07,Sunday,15,0
SRV-053,22-03-2026 16:00,File,Linux,63.74,43.91,51.62,62.55,1369.12,947.46,11.39,287.32,586,6629,10,319,1612.48,51.48,Sunday,16,0
SRV-094,22-03-2026 16:00,Database,Windows Server,75.15,64.76,53.55,62.16,1746.87,1327.39,27.14,335.08,897,8529,14,289,1512.89,54.84,Sunday,16,0
SRV-032,22-03-2026 17:00,API,Windows Server,67.51,59.44,46.32,64.97,1634.64,1189.98,27.77,267.71,710,8312,10,321,934.47,58.23,Sunday,17,0
SRV-066,22-03-2026 17:00,Application,Linux,61.26,93.09,68.52,50.78,1470.7,1098.46,28.62,303.24,699,7892,10,240,731.49,51.07,Sunday,17,0
SRV-068,22-03-2026 17:30,Database,Windows Server,65.96,59.96,44.26,43.91,1716.11,1309.42,33.64,345.8,812,8659,10,244,561.64,51.3,Sunday,17,0
SRV-013,22-03-2026 17:30,Application,Linux,97.29,60.69,54.71,72.51,1550.87,1188.94,24.04,366.64,756,8023,9,301,539.15,66.38,Sunday,17,0
SRV-085,22-03-2026 19:30,Web,Windows Server,57.55,35.89,42.67,29.94,1150.49,888.02,17.45,213.28,459,5811,9,295,549.26,54.8,Sunday,19,0
SRV-062,22-03-2026 19:30,Database,Windows Server,59.13,54.66,54.02,31.98,1179.0,870.07,25.72,276.8,455,5996,12,225,195.37,46.85,Sunday,19,0
SRV-011,22-03-2026 20:00,Database,Linux,72.96,47.99,62.07,61.66,1178.0,985.84,27.99,341.48,634,6104,8,235,1913.16,60.63,Sunday,20,0
SRV-074,22-03-2026 20:30,Web,Windows Server,75.33,46.43,63.85,65.66,1130.16,886.57,24.58,297.34,446,5896,9,309,432.33,62.04,Sunday,20,0
SRV-036,22-03-2026 20:30,Web,Linux,59.36,50.48,41.66,46.9,1152.2,899.44,24.31,323.52,601,5833,8,190,762.87,58.95,Sunday,20,0
SRV-004,22-03-2026 22:00,Application,Windows Server,58.01,56.59,52.01,37.45,990.35,776.16,29.47,310.64,892,5795,16,225,544.49,49.6,Sunday,22,0
SRV-076,22-03-2026 22:30,Web,Linux,32.39,60.2,68.32,42.52,1205.31,782.85,16.85,198.56,492,5905,4,227,147.17,44.5,Sunday,22,0
SRV-100,22-03-2026 23:00,API,Linux,56.88,62.4,44.19,38.66,1063.98,942.35,24.5,256.26,451,6037,7,274,520.7,49.04,Sunday,23,0
SRV-012,23-03-2026 02:00,API,Linux,77.74,74.11,55.38,66.83,1343.74,991.95,25.37,299.49,712,7281,8,249,672.04,60.33,Monday,2,0
SRV-047,23-03-2026 02:00,Database,Linux,76.24,63.91,67.97,68.38,1410.97,1088.25,25.22,315.58,622,7481,15,308,1063.25,60.83,Monday,2,0
SRV-095,23-03-2026 03:00,Database,Linux,74.25,73.19,58.83,62.01,1397.65,1050.25,32.34,308.75,942,7486,14,334,443.31,60.71,Monday,3,0
SRV-082,23-03-2026 04:00,Database,Windows Server,72.16,57.08,56.2,46.52,1519.75,1062.85,33.35,334.58,794,7455,9,275,892.72,50.87,Monday,4,0
SRV-045,23-03-2026 04:00,File,Linux,74.53,51.91,37.76,61.72,1084.37,890.83,29.04,284.26,689,5820,11,320,513.51,54.9,Monday,4,0
SRV-054,23-03-2026 04:00,Application,Linux,67.5,51.26,39.78,64.32,1337.93,989.97,26.62,295.18,542,6755,16,253,707.34,56.42,Monday,4,0
SRV-037,23-03-2026 04:30,Web,Windows Server,53.05,45.1,76.14,47.04,1457.52,1011.82,18.84,238.83,713,7065,6,256,1595.98,56.28,Monday,4,0
SRV-008,23-03-2026 05:30,File,Linux,60.6,66.49,62.28,61.5,1093.22,829.29,24.37,277.84,376,5937,12,278,739.9,55.4,Monday,5,0
SRV-088,23-03-2026 05:30,Database,Linux,52.7,76.3,63.65,46.97,1478.15,1145.32,25.76,367.1,644,7475,16,246,987.86,49.51,Monday,5,0
SRV-047,23-03-2026 06:30,Database,Linux,60.66,62.73,60.85,59.13,1499.83,1094.77,23.52,299.33,576,7390,11,281,828.31,51.26,Monday,6,0
SRV-084,23-03-2026 06:30,Web,Linux,50.18,61.27,47.12,56.75,1329.82,1017.58,22.58,281.08,661,7224,7,266,663.93,56.375,Monday,6,0
SRV-098,23-03-2026 07:30,Web,Windows Server,52.03,58.97,72.99,30.76,1402.28,939.42,14.84,267.18,661,6963,3,237,825.63,52.83,Monday,7,0
SRV-096,23-03-2026 08:00,Application,Linux,38.14,87.28,50.89,57.02,1412.75,994.01,25.2,249.86,612,6905,10,154,850.96,47.71,Monday,8,0
SRV-015,23-03-2026 13:00,Database,Linux,71.0,67.81,72.86,87.93,2085.51,1604.75,22.62,348.64,976,11121,9,334,1127.34,63.12,Monday,13,0
SRV-086,23-03-2026 13:30,Web,Windows Server,89.36,79.48,36.36,76.04,1964.11,1445.93,31.1,411.03,844,10317,12,284,715.12,65.88,Monday,13,1
SRV-088,23-03-2026 13:30,Database,Linux,68.07,71.82,74.23,67.64,2224.76,1625.1,23.65,321.64,1100,11136,8,294,947.49,53.66,Monday,13,0
SRV-054,23-03-2026 13:30,Application,Linux,91.07,76.21,37.38,84.83,1973.52,1489.0,22.65,353.02,814,9921,12,337,586.81,69.45,Monday,13,0
SRV-012,23-03-2026 14:00,API,Linux,76.15,81.73,45.13,85.44,2116.14,1541.82,33.9,394.25,1146,10754,11,325,724.63,59.77,Monday,14,0
SRV-040,23-03-2026 14:30,Application,Linux,71.57,79.22,40.84,73.8,1931.28,1442.99,32.59,368.96,912,10005,15,281,251.5,57.7,Monday,14,0
SRV-087,23-03-2026 14:30,Application,Linux,83.66,72.44,84.89,83.48,2012.6,1489.23,28.01,358.9,850,10174,16,370,193.36,62.82,Monday,14,0
SRV-084,23-03-2026 14:30,Web,Linux,77.3,77.08,51.8,78.67,2014.01,1503.59,26.57,307.85,965,10267,13,299,137.14,60.38,Monday,14,0
SRV-054,23-03-2026 15:30,Application,Linux,66.91,82.76,53.11,82.26,1969.88,1460.47,18.8,335.3,1003,10140,8,325,655.12,55.55,Monday,15,0
SRV-078,23-03-2026 15:30,Application,Windows Server,66.95,72.22,61.62,54.64,2008.16,1516.56,24.5,294.35,876,10041,7,320,731.82,60.42,Monday,15,0
SRV-033,23-03-2026 15:30,Database,Linux,92.49,73.05,51.37,97.24,2122.7,1612.16,25.5,311.09,1139,11059,13,321,1030.45,66.36,Monday,15,0
SRV-029,23-03-2026 16:00,Web,Linux,80.08,85.35,72.76,87.77,2065.33,1603.01,33.25,347.41,1323,10354,10,356,549.62,63.87,Monday,16,0
SRV-021,23-03-2026 16:00,File,Linux,72.57,74.47,85.7,66.82,1581.04,1219.29,24.2,313.18,721,8333,10,291,684.03,56.49,Monday,16,0
SRV-018,23-03-2026 16:30,Web,Windows Server,79.38,76.35,72.66,81.73,2044.38,1503.09,21.68,277.72,959,10408,12,293,479.5,64.94,Monday,16,0
SRV-067,23-03-2026 20:30,Application,Windows Server,66.64,73.19,66.13,53.51,1394.35,1057.6,25.41,367.73,702,6823,11,268,528.22,57.51,Monday,20,0
SRV-076,23-03-2026 22:30,Web,Linux,56.03,58.05,68.48,52.09,1313.22,964.32,20.5,289.85,527,6906,5,278,670.35,54.9,Monday,22,0
SRV-096,23-03-2026 22:30,Application,Linux,80.76,58.21,64.6,63.59,1171.26,970.59,30.53,288.18,554,6741,9,258,1015.62,59.47,Monday,22,0
SRV-019,23-03-2026 23:30,File,Linux,71.94,75.03,39.44,60.82,1091.85,823.57,23.94,326.65,319,5901,13,248,814.98,57.14,Monday,23,0
SRV-059,24-03-2026 00:00,Web,Windows Server,54.98,50.8,66.04,71.79,1348.97,1007.86,17.56,249.36,345,7055,8,264,1063.71,53.34,Tuesday,0,0
SRV-064,24-03-2026 00:30,File,Linux,71.77,59.74,38.35,12.59,1121.54,771.0,24.37,337.7,679,5890,12,252,220.65,54.33,Tuesday,0,0
SRV-034,24-03-2026 02:00,Database,Linux,74.11,61.97,53.93,49.65,1426.25,1038.06,25.64,312.23,750,7395,8,278,378.5,58.07,Tuesday,2,0
SRV-090,24-03-2026 03:30,Application,Linux,50.69,64.21,57.54,34.32,1323.92,1044.33,30.21,314.51,655,6816,11,238,689.29,58.04,Tuesday,3,0
SRV-091,24-03-2026 04:00,Web,Windows Server,74.66,58.58,68.75,82.53,1387.29,1049.7,30.32,319.93,845,7113,11,267,530.98,61.32,Tuesday,4,0
SRV-047,24-03-2026 04:30,Database,Linux,53.12,80.46,53.39,43.03,1443.45,1055.65,26.09,296.04,825,7463,14,244,875.77,50.03,Tuesday,4,0
SRV-020,24-03-2026 04:30,Application,Linux,73.38,55.72,41.51,50.22,1322.13,991.9,17.97,274.18,668,6786,13,210,726.87,55.83,Tuesday,4,0
SRV-040,24-03-2026 05:00,Application,Linux,59.31,75.15,42.11,68.91,1400.55,996.55,20.78,271.8,898,6815,14,230,518.1,60.06,Tuesday,5,0
SRV-068,24-03-2026 05:30,Database,Windows Server,52.13,64.76,49.93,64.0,1521.08,1073.44,26.03,302.16,861,7420,10,227,554.79,54.12,Tuesday,5,0
SRV-047,24-03-2026 07:30,Database,Linux,79.17,71.98,64.19,51.32,1478.44,1204.45,17.7,300.39,835,7553,9,330,718.06,55.1,Tuesday,7,0
SRV-040,24-03-2026 07:30,Application,Linux,65.61,82.68,73.96,50.29,1329.73,1007.0,11.9,306.03,628,6744,10,239,560.52,53.65,Tuesday,7,0
SRV-061,24-03-2026 08:00,Application,Linux,68.25,59.96,45.97,68.91,1404.8,958.04,20.99,316.72,467,6929,12,260,778.25,65.83,Tuesday,8,0
SRV-045,24-03-2026 08:30,File,Linux,62.06,68.55,56.72,50.81,1127.74,948.95,28.47,294.84,687,5845,8,287,361.23,50.64,Tuesday,8,0
SRV-011,24-03-2026 09:30,Database,Linux,75.6,71.58,43.42,80.17,2068.26,1664.25,35.25,315.32,1033,11206,9,228,317.2,54.86,Tuesday,9,0
SRV-054,24-03-2026 10:00,Application,Linux,85.63,82.72,37.87,83.44,1989.18,1454.01,35.51,343.59,1023,9989,8,307,1193.54,55.73,Tuesday,10,0
SRV-003,24-03-2026 13:30,API,Linux,75.35,77.66,69.62,90.77,2069.76,1600.47,29.57,328.81,1050,10524,14,308,1001.14,57.26,Tuesday,13,0
SRV-087,24-03-2026 18:00,Application,Linux,88.07,81.97,62.95,78.23,2015.82,1468.13,28.03,336.14,873,9985,12,269,947.55,64.93,Tuesday,18,0
SRV-038,24-03-2026 19:30,Database,Linux,62.45,78.44,52.05,89.63,1457.02,1062.15,20.91,327.54,653,7400,9,271,652.96,51.37,Tuesday,19,0
SRV-028,24-03-2026 20:00,Web,Linux,75.7,67.14,78.68,58.12,1371.42,1053.61,32.02,330.42,701,7073,7,320,1137.09,56.06,Tuesday,20,0
SRV-030,24-03-2026 20:30,Application,Linux,46.51,72.49,66.74,51.85,1370.62,1068.53,23.9,206.34,654,6959,8,193,1745.63,46.45,Tuesday,20,0
SRV-060,24-03-2026 21:00,Web,Windows Server,70.14,65.76,53.14,41.21,1399.58,1004.28,27.54,281.18,596,7041,12,281,1243.41,54.27,Tuesday,21,0
SRV-084,24-03-2026 21:30,Web,Linux,71.33,74.45,65.09,75.75,1397.84,1030.01,22.19,351.38,651,6975,14,280,564.44,55.67,Tuesday,21,0
SRV-093,24-03-2026 21:30,Database,Linux,56.34,64.19,58.52,67.5,1447.81,1121.97,22.96,283.42,652,7608,8,212,1024.69,49.64,Tuesday,21,0
SRV-020,25-03-2026 01:00,Application,Linux,62.25,53.67,42.54,65.76,1360.64,964.83,29.21,363.47,618,6809,10,247,901.88,59.06,Wednesday,1,0
SRV-036,25-03-2026 01:00,Web,Linux,59.14,73.16,61.01,74.72,1356.01,1025.79,17.06,245.75,491,7043,6,306,497.11,59.0,Wednesday,1,0
SRV-086,25-03-2026 02:30,Web,Windows Server,68.08,50.75,52.52,55.55,1435.46,986.77,30.04,311.45,840,7035,13,271,742.75,54.29,Wednesday,2,0
SRV-041,25-03-2026 03:00,Database,Linux,76.91,68.38,48.21,56.66,1465.33,1147.24,22.26,315.54,673,7409,11,234,606.46,58.78,Wednesday,3,0
SRV-087,25-03-2026 04:00,Application,Linux,70.97,60.8,56.84,68.17,1338.24,982.59,15.82,205.56,689,6844,8,359,528.84,52.45,Wednesday,4,0
SRV-092,25-03-2026 04:00,Application,Linux,63.46,59.05,70.9,61.24,1325.94,1050.27,22.72,316.81,792,6892,7,303,1417.31,60.16,Wednesday,4,0
SRV-081,25-03-2026 06:00,Application,Windows Server,64.52,62.22,63.83,38.82,1417.23,1066.66,19.8,253.84,701,6874,6,286,965.52,52.36,Wednesday,6,0
SRV-066,25-03-2026 07:30,Application,Linux,89.58,58.61,65.07,54.14,1292.1,1013.77,28.93,264.46,792,6792,13,293,794.4,63.13,Wednesday,7,0
SRV-040,25-03-2026 10:30,Application,Linux,91.24,79.42,38.37,67.98,2007.72,1480.51,25.97,332.92,1040,10032,13,329,613.37,61.4,Wednesday,10,0
SRV-035,25-03-2026 11:30,Database,Linux,90.27,79.26,58.85,92.3,2097.86,1659.45,37.62,402.23,1122,10976,13,304,834.4,66.45,Wednesday,11,0
SRV-020,25-03-2026 11:30,Application,Linux,93.12,73.9,61.36,65.24,2020.5,1509.07,22.65,314.75,854,10034,14,330,564.91,60.75,Wednesday,11,0
SRV-055,25-03-2026 12:30,Application,Linux,90.07,73.19,43.45,83.14,1891.24,1408.21,26.78,377.87,983,9842,14,324,547.94,59.03,Wednesday,12,0
SRV-080,25-03-2026 13:30,File,Windows Server,51.51,89.31,81.37,38.78,1623.23,1185.87,36.46,335.24,1053,8268,10,184,787.66,56.76,Wednesday,13,0
SRV-077,25-03-2026 16:30,Web,Linux,78.98,59.53,46.12,71.81,1967.07,1468.67,21.55,305.52,878,10247,12,320,718.07,59.49,Wednesday,16,0
SRV-049,25-03-2026 17:30,Application,Linux,93.53,67.84,68.12,73.29,1937.12,1430.65,31.76,272.25,1257,9901,8,297,647.34,63.56,Wednesday,17,0
SRV-070,25-03-2026 18:00,Database,Windows Server,83.83,93.12,37.87,88.67,2155.67,1674.51,18.98,295.08,1097,11043,10,352,1233.26,57.46,Wednesday,18,0
